Dependent,Independent,Date,v_t,F_t,LogLik_t
NBP,HH,2023-10-10,0.11003501804844928,0.003192975136756855,0.058471393773269265
NBP,HH,2023-10-11,-0.0992551895030016,0.0031871406165144135,0.4098549083331089
NBP,HH,2023-10-12,0.11566660825343522,0.003163356098271975,-0.15552485918087156
NBP,HH,2023-10-13,0.014627755068151949,0.003070572842275689,1.93916480611132
NBP,HH,2023-10-16,-0.10904328905323224,0.0029869045569483324,-0.002608014866874342
NBP,HH,2023-10-17,0.018279262229619064,0.0029882527109881376,1.9316871950262127
NBP,HH,2023-10-18,0.042729562699424406,0.002971571935434254,1.6831798120829677
NBP,HH,2023-10-19,-4.4384743816339167e-4,0.0028916093253469888,2.0039984385570073
NBP,HH,2023-10-20,0.0372560628140044,0.0028605644194372275,1.7668176801725164
NBP,HH,2023-10-23,0.015228965715269549,0.002901406009056918,1.9623743107281744
NBP,HH,2023-10-24,-0.05040398963635928,0.002941729306000315,1.5636258988771792
NBP,HH,2023-10-25,0.00742380924762065,0.0029686335729511553,1.9816056769989858
NBP,HH,2023-10-26,-0.008639372326217476,0.0031567978016521395,1.9483381170973366
NBP,HH,2023-10-27,-0.011136528469400275,0.003046693617816153,1.957557051277723
NBP,HH,2023-10-30,-0.005055654350473837,0.0032221815280571277,1.9459435933470084
NBP,HH,2023-10-31,-0.06780458598676242,0.003378144931688427,1.2458043661753169
NBP,HH,2023-11-01,-0.019076563023683768,0.0032365324343918336,1.8914679156279715
NBP,HH,2023-11-02,0.025044741460195308,0.003222965497694656,1.8524804022942312
NBP,HH,2023-11-03,-0.005624167455499762,0.003265119224842432,1.9384471533713123
NBP,HH,2023-11-06,-0.05697332656861098,0.003054406715008444,1.4452895571448177
NBP,HH,2023-11-07,0.05060371270502406,0.002996205256356235,1.5589359939308285
NBP,HH,2023-11-08,0.014276059889606785,0.0029958383255818425,1.9523122220156472
NBP,HH,2023-11-09,0.060352976443545536,0.002950794285062947,1.3766983054271746
NBP,HH,2023-11-10,-0.03042828771257211,0.0029601753865981994,1.8359253475783954
NBP,HH,2023-11-13,0.005362574874485215,0.003118723492235874,1.9616168023672396
NBP,HH,2023-11-14,0.015952157929052913,0.0029955237950042676,1.9439042868073435
NBP,HH,2023-11-15,-0.02458733502886279,0.0030838724864336604,1.873830157240709
NBP,HH,2023-11-16,-0.014037593605617182,0.00295441013661137,1.9599404653188683
NBP,HH,2023-11-17,0.00796098158120273,0.002888168261755249,1.9936559929496067
NBP,HH,2023-11-20,0.045546812692334626,0.002843599658636528,1.6476350660573464
NBP,HH,2023-11-21,-0.022707982451072084,0.002832077635142415,1.9233959707709065
NBP,HH,2023-11-22,0.008627725109248363,0.00289234167865919,1.9910378266215452
NBP,HH,2023-11-24,0.07400594598228505,0.002843675219637312,1.0493972102995106
NBP,HH,2023-11-27,-0.05585026933309756,0.0027968823650092326,1.4630561498414256
NBP,HH,2023-11-28,-0.011725929973755989,0.0027321608171225224,2.0072299405323326
NBP,HH,2023-11-29,-0.06055683088197483,0.0028457334585908984,1.3677080179328263
NBP,HH,2023-11-30,0.04490276959837658,0.0028269176390632294,1.658727759850244
NBP,HH,2023-12-01,0.031491900564510455,0.002835619294734401,1.838937108794225
NBP,HH,2023-12-04,-0.0769140805594275,0.0027166440016019294,0.9464382847818578
NBP,HH,2023-12-05,-0.051752732765491416,0.002759291917824227,1.5421200552702157
NBP,HH,2023-12-06,0.053525272191508044,0.0026282203767290994,1.5067486169119393
NBP,HH,2023-12-07,0.03447762871484272,0.0026729135480366684,1.820992919014049
NBP,HH,2023-12-08,-0.025725084038004553,0.0026712213292056112,1.9197990421161903
NBP,HH,2023-12-11,-0.05034109100083928,0.002532207491786621,1.5699949249786833
NBP,HH,2023-12-12,-0.008801298257745227,0.0024522085620169096,2.0706500630118994
NBP,HH,2023-12-13,0.055112667943682414,0.002501149367378652,1.4693618454276596
NBP,HH,2023-12-14,-0.016479007796337264,0.0025678319731143127,2.010531286614097
NBP,HH,2023-12-15,-0.07012713739220455,0.0026651026991962815,1.1221863103075598
NBP,HH,2023-12-18,0.06403034590716716,0.0026437454382678164,1.2734474497647863
NBP,HH,2023-12-19,-0.08989220512121365,0.002619369363350826,0.5110001710791221
NBP,HH,2023-12-20,0.029752059611288573,0.002571302619072899,1.890605046636948
NBP,HH,2023-12-21,0.021373513160862778,0.002719088204117239,1.9507870807293963
NBP,HH,2023-12-22,-0.012806053700993747,0.002723679797067324,2.0038417768046504
NBP,HH,2023-12-27,0.052738566427994904,0.002711255647781357,1.5233054470078522
NBP,HH,2023-12-28,-0.07801636830608683,0.0026413277253504544,0.8971213207696032
NBP,HH,2023-12-29,-0.03120599035262117,0.0026141998033121054,1.8682054140325282
NBP,HH,2024-01-02,-0.06479069803352822,0.0026803987878341413,1.2588947465276323
NBP,HH,2024-01-03,0.06492547165509777,0.002781363391298518,1.2656896085394376
NBP,HH,2024-01-04,0.013078951699833752,0.002919470632102513,1.969941719610674
NBP,HH,2024-01-05,0.018842042750028654,0.0029278276913299386,1.9371797257469492
NBP,HH,2024-01-08,-0.12019097695990899,0.0029790628007395764,-0.4354316378522598
NBP,HH,2024-01-09,-0.0540401345257826,0.0031637761962158735,1.4975289708985506
NBP,HH,2024-01-10,0.020254064049674447,0.0029436956413873725,1.925427272336552
NBP,HH,2024-01-11,-0.0023201561017103245,0.003018343024698821,1.9816933645217343
NBP,HH,2024-01-12,0.02660459454138575,0.0032137773083548873,1.8410952854621074
NBP,HH,2024-01-16,-0.07391262361756379,0.002803537505475846,1.0451797744925067
NBP,HH,2024-01-17,-0.056314764242367144,0.0028402894063040596,1.4547062837529647
NBP,HH,2024-01-18,0.02895746412857081,0.0027079794129540773,1.8820110859844714
NBP,HH,2024-01-19,0.04923428803468699,0.0025884569944129724,1.591172594493334
NBP,HH,2024-01-22,-0.01920935637334331,0.0025320142123168884,1.9975647820000955
NBP,HH,2024-01-23,0.005478971420027623,0.0025840316677228615,2.054455102130192
NBP,HH,2024-01-24,0.06285263977105782,0.0027949369380610954,1.3143181518512956
NBP,HH,2024-01-25,-0.042928782861885395,0.0026641310909024923,1.6991311854396494
NBP,HH,2024-01-26,-0.001578859375721997,0.0028194974213446443,2.0162177173881726
NBP,HH,2024-01-29,0.014150228486928818,0.0025594687093515554,2.0259239177297697
NBP,HH,2024-01-30,0.09345701364293202,0.002283769305702214,0.20978910724730238
NBP,HH,2024-01-31,0.04337521255106225,0.0023261419668782818,1.7084280942785766
NBP,HH,2024-02-01,-0.016233406143998153,0.0022885926506046074,2.0633973144479762
NBP,HH,2024-02-02,8.515516487506147e-4,0.002326113614753308,2.112683787584901
NBP,HH,2024-02-05,-0.03314911036283119,0.002326050127065496,1.8766452564651603
NBP,HH,2024-02-06,0.025348627247418154,0.0022471861486891937,1.987131359446035
NBP,HH,2024-02-07,3.442035346279404e-4,0.00221756888087207,2.1367066446730822
NBP,HH,2024-02-08,0.0030433546210515416,0.0021785446578498954,2.1434848406988896
